id,true_error,text,meta.Binary,true_label,given_label
1514,0,"Ordinarily, you'd want to do that in the view controller that's presenting the array, typically by allowing the user to edit a table view. Is there a reason you need that responsibility to be shared across two view controller instances?",0,17.0,8.0
1515,0,It's likely `m_cAppIdMap` has been over released. Can you check that?,1,17.0,13.0
1516,0,and what's the problem? what did you try and in which way did it fail?,0,12.0,16.0
1517,0,So what do you need help with ? Where are you stuck ?,1,17.0,11.0
1518,0,nobody ;[. What's the problem?,0,13.0,18.0
1519,0,"Can you put an NSLog to make sure it's being called only once? Also, can you show us where you are declaring your int?",0,17.0,11.0
1520,0,What platform will you be running this client on? iPhone/iOS or Mac OS X?,1,21.0,15.0
1521,0,Does your log statement for the jobViewArray count in the notification show what you would expect? is jobViewArray a property?,0,14.0,17.0
1522,0,"Out of curiosity, why would a user choose to disable multitasking (i.e. what's the tradeoff)?",1,17.0,21.0
1523,0,"Laboriously went to the trouble of downloading XCode3 and IB, and when I open the XIB, the key paths are missing. Can XCode4 not properly save keypaths in NSPredicateEditorRowTemplates?",0,13.0,19.0
1524,1,Im not really sure what you are up to. Chances are that you would like to do something as asked in [this question](http://stackoverflow.com/questions/4924350)?,-1,15.0,4.0
1525,0,you already release FootballScoreBoardViewController. Can you show your code ?,1,17.0,11.0
1526,0,"@bigubosu: Any chance that you're overwriting it later on? What is the output of `NSLog(@""testTwo %@"", scoreList);`?",0,15.0,9.0
1527,0,That doesn't really make any sense. You have an array of dictionary objects or you actually have a dictionary whose values are all of this object type with keys like Title etc?,-1,11.0,5.0
1528,0,"IB can be a pain with UITableView sizing. Have you considered doing this programmatically, initializing the tableView with a style and then setting the frame to a specified frame with CGRectMake(x,y,w,h)?",1,14.0,17.0
1529,0,"Are you looking to change the text field's height (if so, why?), or keep its height the same while resizing the window?",1,17.0,21.0
1530,1,"Sorry, which Documents? Is this some iPhone directory?",1,17.0,4.0
1531,0,I'm getting some warnings. Warnings can cause my problem?,0,13.0,17.0
1532,1,What is the question here?  Are you wondering what you might've missed?,-1,14.0,1.0
1533,0,"What are you trying with
[Names init];  ????",-1,13.0,21.0
1534,0,"Sorry for the late reply,I have taken view based template.Actually I need to convert the pdf page to image and in that process it's giving me error with the code above. Any solution?",1,19.0,13.0
1535,0,"Oops, this was meant to be on Stack Overflow. Can someone migrate it please?",1,17.0,21.0
1536,1,"Right. So, using them within the calling scope is safe, and beyond that, it should be `retain`ed, right?",0,17.0,7.0
1537,0,"Do you release the gameViewController later on?
And are resetLevel and resetTheGame methods clean?",1,17.0,13.0
1538,0,anyone! Any ideas?,-1,9.0,15.0
1539,0,What is the problem? Does the timer continue to count down?,0,14.0,19.0
1540,1,There's too little information. How about posting some code?,-1,11.0,25.0
1541,0,I use UIImageJPGRepresentation (I know its PNG that you're using) in a separate thread quite intensively without any problem.  Are you sure that the problem doesn't come from the imageReg that could be written in another thread ?,0,13.0,9.0
1542,0,"Am I missing something, or what specifically are you coding this in? JavaScript?",0,16.0,10.0
1543,0,What does the code look like where you do pushViewController:? What does it look like where you do popViewController: (or whatever variant thereof)?,0,14.0,18.0
1544,0,"@S.Lott: No, I'm saying that looking up the function is far from easy if the obvious search terms don't readily yield any insights. Am I missing something?",-1,13.0,9.0
1545,0,"What operating environment are you in? Is this jQuery, WinForms, QT?",1,17.0,12.0
1546,0,"Reading the Docs, I see that the AppDelegate is called after the user presses a button in the alert window (the docs don't explicitly say if it's the `close` button, or the `alertAction` button). Could I lodge a custom method in here to mimic a snooze-like effect?",0,15.0,20.0
1547,0,What is the question? What is wrong with it?,-1,12.0,17.0
1548,0,"Did you try writing something in an attempt to implement this? If so, what happens when you run it?",1,17.0,21.0
1549,0,I'm testing it using the simulator. I can't find anywhere in the simulator to disable daylight saving?,0,13.0,15.0
1550,0,what can i do about that? Make a new one??,-1,10.0,15.0
1551,1,I don't get it - you say that there are two error messages popping up - that's what a UIAlertView is! Can you post a screenshot of the error message and add the code in your didFailWithError: to your question please?,-1,11.0,25.0
1552,1,"Yes, I am using an ""ancient"" version: OS X 10.4.11 and XCode 2.5!  Is that the problem?",-1,13.0,1.0
1553,0,"Did you read Q&A QA1703? http://developer.apple.com/library/ios/#qa/qa1703/_index.html%23//apple_ref/doc/uid/DTS40010193  it looks like you took that and decided to iterate through views instead of windows, is there a reason?",-1,12.0,8.0
1554,0,I don't think anyone's going to be able to help you based on that information alone (considering we don't know what `0x306aeaa5` is). Can you post your code and tell us what the exact problem is?,-1,13.0,5.0
1555,0,"Are you sure that it isn't due to the error that the compiler is thrown off, and generating multiple errors due to that one error? Could you give some example of this?",0,17.0,13.0
1556,0,"Squeegy, I didn't set any breakpoints, so I guess TouchXML had breakpoints included? How do I get rid of them?",0,14.0,17.0
1557,1,We'll need a little more code to help! The fact that you declared it inside a UIView shouldn't make any difference at all; can you put a breakpoint inside your UIView to prove that the code is actually running?,0,17.0,5.0
1558,0,how are you creating the buttons? in interface builder or through code?,0,16.0,13.0
1559,0,is PTString a property/field? And what does the console say?,0,13.0,15.0
1560,1,@jtbandes - why learn C first?  Would you say the same to a C++ questioner?,-1,12.0,1.0
1561,0,""", actually the application crashes..."" We need the crash info. Is it a BAD ACCESS ?",-1,13.0,9.0
1562,1,"OK, so that works but out of interest, why? Why doesn't it store the number as 16.695 as was set?",0,14.0,4.0
1563,0,"That code can't possibly compile because `&` isn't a declarator in Objective-C (in other words, it can't be used  as part of the declaration of a variable). Did you mean to type in an asterisk in the places where you have the ampersand characters in your example code?",0,14.0,17.0
1564,0,Please _show the contents of `stf2`_. How is is displayed when it's logged?,0,13.0,17.0
1565,0,"Ah, well, I forgot that I also did subclass the view object associated with my NSCollectionViewItem subclass while I was working on this today. Perhaps that broke something?",1,18.0,14.0
1566,0,"As the log mentions, BTServer is posting a notification called BluetoothAvailabilityChangedNotification. Why don't you suscribe to this, and any other notification interesting to your app instead of reading and parsing the logs?",-1,13.0,9.0
1567,0,when it comes to unit testing I want to be able to renew the singleton object before every test. This is one of the arguments against singletons. Does this object really need to be a singleton in the first place?,0,17.0,9.0
1568,0,Do you want to show this circle image on user's current location ? Please describe what exactly you want and where ?,0,13.0,21.0
1569,0,It's pretty unclear. Where do you want to add an overlay view without using a `UIImagePickerController`?,0,13.0,15.0
1570,0,What does the label actually show? Are you sure you are setting the value *before* accesing it?,1,13.0,20.0
1571,0,What do you mean by smaller? Do you mean truncating the string?,0,13.0,16.0
1572,0,Are you trying to compare pointers to the same dictionary? Or is the other dictionary a distinct dictionary that just happens to have equivalent keys and values?,0,13.0,9.0
1573,1,Why are you subclassing UIScrollView? Why don't you just add subviews to it?,0,15.0,5.0
1574,0,I've tried a setter method as well.  The var wasn't getting the value until after the app was closed and reopen for some reason?,0,13.0,21.0
1575,0,Could it be that you're adding same transaction observer more than once (i.e. for each `addPayment:` statement)?,1,15.0,17.0
1576,0,"I updated original question with persistentStoreCoordinator method which I got from my AppDelegate.m.  Regarding the two different managed objects, I guess I messed this up, am I only supposed to have one in the app delegate?",1,15.0,21.0
1577,0,"Im in Mac OSX, so I guess it's working as it's supposed to. Is there a way to change this?",1,15.0,21.0
1578,0,"You could always configure the formatter manually, to precisely your requirements. Do you always want values to be displayed in cents?",0,13.0,18.0
1579,0,Do you understand how `UIImagePickerController` works? Do you have the delegate methods implemented?,-1,13.0,8.0
1580,0,What language is it? Can you provide a testcase demonstrating the behaviour?,1,13.0,21.0
1581,0,You are passing a URL string into a method that takes a file path. Did you try initWithContentsOfURL and passing an NSURL instead?,1,15.0,18.0
1582,1,Why do you need to do it without looping? It seems that looping does what you want in this case?,-1,15.0,5.0
1583,0,This makes no sense :( Can you make a bare-bones project that reproduces this behaviour without giving anything about your project away? If you add the tap recognizer to self.view does THAT work?,-1,12.0,16.0
1584,0,"Yea - I deleted my line numbers request comment when I read the log again - I was on completely the wrong track with that! However, I still would consider the xib a suspect - it might be NSDecoding properties that don't exist anymore in the class?",1,16.0,11.0
1585,0,"it **only** affects the object that has been created in the last loop-round? or, it **also** affects the object that has been created in the last loop-round?",-1,13.0,5.0
