id,true_error,text,meta.Binary,true_label,given_label
322965,0,I objected because the image is replaceable.  Why can't someone take a picture of it and release it freely?,0,13.0,14.0
486533,0,It seems like the bot hasn't made any contributions in quite a while.  Is something wrong?,0,13.0,17.0
124646,0,"Hey, I saw your continued edits to <url> and hoped you were a resident - since I was hoping to get a photograph of the Capitol Theatre in the city. Any chance?",0,13.0,19.0
345351,1,"Hi, I borrowed your bit on Rauls Razor for my userpage.  I hope thats okay?",1,17.0,25.0
250914,1,"When we go to the American Indian museum, they would like our real name ahead of time that way they can get us through security quickly. Could you get yours to me by tomorrow, either via the page for the meetup, my talk page or an e-mail?",1,17.0,25.0
622508,0,"Sorry about that. Better luck next time, OK?",0,17.0,10.0
130001,0,"Hi, do you have a nationality for ''Belpamela''? If so, would you add the relevant flag?",0,17.0,12.0
555924,1,I think <url> will require checkuser intervention. How do I relist it?,0,13.0,21.0
619867,0,"Ah okay. In that case I'm going to tag it for deletion as a redundant redirect, if that's okay with you?",0,17.0,10.0
42182,0,"Hey, I am curious as to why you made <url> on the Blink-182 page.  Any specific reason?",0,13.0,9.0
209322,0,What do you think? And how does one go about establishing this project group?,0,17.0,13.0
458559,0,A proposal has been made for the above WikiProject at <url>. Would you be interested in contributing to it?,1,17.0,17.0
231700,0,"Hi, I noticed that you've pointed out an accuracy in the restoration of <url> used in the article. I've just started up a review page for paleoart here, and started a section for that image: <url> Would you mind commenting on it so it can be fixed?",1,17.0,21.0
459171,0,"Okay, so I did what it said and I sent a message to an admin. Now what do I do?",-1,13.0,9.0
426873,0,"Number of articles on South Slavic languages is now pretty high and I'd like to add '''Category:South Slavic languages''' as subcategory to '''Category:Slavic languages''', possibly with subcategories on individual languages. The catch is, I don't know how :-) -- could you point me to relevant Wiki links or start the job yourself and let me finish it?",1,17.0,21.0
39729,0,"Could you do me a huge favour, but only if you want to, because I know it's a lot to ask. Could you do the Peer Review for ''Loud'' by any chance?",1,21.0,25.0
194864,0,Ermenicem de var. Sizin ixe7in hangisi daha kolay?,0,13.0,13.0
141727,0,I never saw his press conference. Is there a clip of it online?,0,13.0,13.0
184915,0,"Aha, a ten Monitor ma swoja wlasna page do ktorej by mozna latwo linkowac? Moze by nawet mozna zrobic ""mu"" wlasne account?",0,13.0,15.0
41323,1,Was this wholesale revert really necessary? <url>  Did the edit completely fail to improve the article in any way?,-1,5.0,13.0
601165,0,"Hey Nick, thanks for writing the book reviews! Would you like me to run one or both of them?",1,21.0,25.0
626372,0,I see you added a <person> licence to the image but I don't see any evidence from the source provided that this licence is proper to the image. Where do you see that this is the correct copyright licence for the image?,0,16.0,9.0
112808,0,Hey. I'm proposing a <url> - would you be interested in coming along?,0,17.0,13.0
619242,0,Hell yeah.  How do we do that?,-1,13.0,5.0
246622,0,Also I noticed you made new Europe and USA maps for this and <url>. Do you think it would be good to have a world map for <url>?,1,17.0,21.0
624283,0,I wasn't sure whether you were actually reading anything because facts seem to bounce off of you like bullets off of Superman. And you accuse ''me'' of fantasies?,-1,1.0,3.0
9038,0,Your bot takes zh:u514bu91ccu65afu6258u5f17xb7u6885u7b56u723eu5fb7 off of the Christoph Metzelder page. What exactly is wrong with it?,-1,13.0,5.0
444772,0,"I plan on getting the page up at some point this weekend, no latter than Monday though for obvious reasons. Why do you ask?",0,17.0,9.0
237433,0,"Are you the owner of hacktolive.org? If not, what's your relationship to it?",-1,13.0,9.0
599769,1,How about the images? The copyright seems ambiguous?,0,13.0,21.0
268252,0,"Mattisse hun, you haven't been on wiki for a couple of weeks.  Are you ok?",1,21.0,19.0
411117,0,I'll add that to the others. Will that work?,1,21.0,13.0
629923,0,"They all used to be dabs that linked to other dabs which are now housed in the pages I moved them to, so I don't think there's too a need to restore them. Also, I eliminated the ""4th of July (song)"" redirect as there was only one page linking to it; no use for a redirect if nobody is going to it, right?",0,13.0,15.0
487476,0,"I was going to be the first, but now I'll be the second. Do you have any idea who that Oppose !voter was or why he was so upset with you?",1,17.0,21.0
600763,1,We are working on adding some information regarding the significance of the podcast. Do you have any additional tips on improving out article's quality?,1,17.0,25.0
623444,0,Looks like he earned a block.  He break the 3RR rule?,-1,13.0,8.0
621527,0,I will endeavour to be (cant think of antonyms) non-combative and kind. Will you give me a particular example of what I wrote and what I should have written?,0,17.0,10.0
331000,0,I'm still scratching my head. How can this be?,-1,9.0,12.0
85156,0,"I am alright, though I am no <url> or Sandy. Which article is this regarding, Milner?",0,13.0,9.0
59508,0,You are able to read it here <url>. Wondering if this is worthy of sign post?,0,13.0,17.0
123896,0,"Alternatively, maybe the second column could be '''Country of origin''' and Rosen could simply be denoted USA/Poland, while Pillsbury would be USA/USA, without his US State being mentioned - it would be less confusing I think. Any thoughts?",1,17.0,21.0
331797,0,"I want to purchase a macro lens and was hoping for some guidance from you. Apart from being good in macro, can it be used to take good pictures of landscape and portraits?",1,17.0,21.0
608755,0,"I'm no expert on the language, but on the face of it that dab page disambiguates two words which are unambiguous anyway - Zakhmet and Khachpas. Am I missing something?",-1,13.0,8.0
629664,1,Hi Gokul. Just wondered if you got my previous message and had any thoughts about ledes for these articles?,1,17.0,24.0
587288,0,"Who plays white? In X vs. Y, is X white?",0,13.0,9.0
476595,0,I replied to you <url> but you didn't answer. Did you not see it?,-1,9.0,13.0
440877,1,You told me to message you in here. Could you tell me how you do them?,0,13.0,21.0
169174,0,"This is what you stated from the page <url>.  Can you link to me the policy stating that minimum amount of content in an article, where it's not 'lacking in content,' is needed to be considered undue?",0,13.0,17.0
29410,0,Hi.  Why did you blank the redirect at <url>?,0,13.0,8.0
341855,0,For the albums chart or the singles? Do you know the formats the albums were released in?,0,13.0,13.0
238369,0,"At <url>, you've added from Bacon a line saying that the addition of 3 minor judges to the list of major judges brings the total to 12. But the numbers don't work out - not in the list in the article, anyway. I don't want to revert your good-faith (and referenced) edit, but could you go back to your source and see if you can fix this?",1,17.0,13.0
4288,0,Hi again - it looks like the same user is editing out all the information about Destiny being self-centred again. Is there some way we can stop this user from making these edits?,1,17.0,22.0
238493,0,"Counter offer, work in a sandpit and if we can't agree, review in a week.  What do you say?",0,17.0,13.0
612753,1,Clever devil.  Do you eat picalilli in Scotland or is that a Brit thing?,0,13.0,21.0
585216,0,"Thanks for telling me. Do you just perform the rename, and I then re-create the account to take it for myself?",1,17.0,20.0
185768,0,"Thanks for voting, even though you didn't support. Can you tell me where you thought I was too aggressive?",1,17.0,21.0
207757,0,"By the way, Hammersoft, I am willing to have a fair view of Delta. So, tell me: What good things has he ever done?",0,13.0,9.0
338160,0,"<url> as having been deleted via a deletion discussion, however I can't find any such Afd. Do you know of one?",1,17.0,13.0
306262,0,"In what sense is Gaelic Athletic Association the ""primary usage? What is the reason for giving this one use priority over all the others?",0,13.0,17.0
81016,0,"You beat me to the punch with the archaeological discovery.<url>. I'm curious, do you know if any Scottish newspapers reported it?",1,17.0,21.0
30722,0,You added to the Order of Victoria and Albert page that no awards were given out after the death of Queen Victoria.  According to the <url> she became the tSovereign of the Order in 1952.  Is this just because the order was never officially scrapped ?,0,13.0,17.0
136176,1,"Hi, I just couldn't understand <url> ! Could you explain,please ?",1,17.0,25.0
439087,1,Hoping that the good people at Conservapedia haven't tied you to a stake yet and you'll be back to witty banter at the MIT page(s) sometime soon. Or otherwise enjoying a wikibreak?,0,13.0,3.0
266784,0,"Also, If we replace the maps with an image of a monument, then we could eliminate the architecture part. It would also make the article look colourful.Opinions?",0,17.0,15.0
114396,0,"The placement of the hyphen in ""Ekur-huleni"" seems odd: as far as I know ""rh"" is one sound in Tsonga. Maybe ""Eku-rhuleni""?",0,13.0,17.0
629277,0,"The specific claim of Boyer's that you included and I deleted was that ""cauchy based infinitesimals on limits"".  Did you see anybody else saying this?",-1,9.0,13.0
110747,0,"""Overmans believes that the figure of 473,000 deaths listed in the 1965 German Church Service study is incomplete and not a definitive accounting of losses in the Expulsions"" ? What is ""Expulsions"" here?",0,13.0,17.0
183004,0,"Hi, <url> to <url> broke the templates.  Can you fix that, please?",1,21.0,17.0
267561,0,"I would say you went a few steps further than I did! Does make it easier to find yourself on the page, doesn't it?",1,17.0,21.0
